c498-902 stampede tacc utexas edu
Running on sampede.tacc.xsede.org
TACC: Starting up job 7716193
TACC: Setting up parallel environment for MVAPICH2+mpispawn.
TACC: Starting parallel tasks...
LAMMPS (10 Feb 2015)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 10 10 10
Reading data file ...
  orthogonal box = (-58.1437 -58.1437 -58.1437) to (58.1437 58.1437 58.1437)
  2 by 2 by 4 MPI processor grid
  reading atoms ...
  12288 atoms
Changing box ...
  triclinic box = (-58.1437 -58.1437 -58.1437) to (58.1437 58.1437 58.1437) with tilt (0 0 0)
Reading potential file CH.airebo with DATE: 2011-10-25
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 0 steps, check yes
  master list distance cutoff = 7
Setting up minimization ...
Memory usage per processor = 5.10815 Mbytes
Step Temp PotEng Press Pxx Pyy Pzz Pxy Pxz Pyz Lx Ly Lz Volume 
 4165500            0   -94855.417 4.5967173e-09 5.7442949e-09 5.8661485e-09 2.1797085e-09 3.9917846e-09 2.1171236e-09 2.4150995e-09    109.74266    109.74266    109.74266    1321680.6 
 4166000            0   -94855.417 -8.0482932e-10 -6.4485859e-10 -2.121581e-09 3.5195168e-10 3.9564999e-09 2.2027601e-09 2.395827e-09    109.74266    109.74266    109.74266    1321680.6 
 4166500            0   -94855.417 1.6138045e-09 4.9868895e-09 2.6334058e-09 -2.7788817e-09 4.0746799e-09 2.4160728e-09 2.1891574e-09    109.74266    109.74266    109.74266    1321680.6 
 4167000            0   -94855.417 -2.0855957e-09 -4.8895108e-09 3.1431376e-09 -4.510414e-09 4.0048038e-09 2.0548014e-09 2.2567294e-09    109.74266    109.74266    109.74266    1321680.6 
 4167500            0   -94855.417 2.1923939e-09 -2.3246675e-10 5.7346996e-09 1.0749488e-09 4.118901e-09 2.0266163e-09 2.1805354e-09    109.74266    109.74266    109.74266    1321680.6 
 4168000            0   -94855.417 4.6331067e-09 2.2784782e-09 4.6684051e-09 6.9524368e-09 4.0672508e-09 2.117283e-09 2.4264304e-09    109.74266    109.74266    109.74266    1321680.6 
 4168500            0   -94855.417 -7.6093549e-10 -3.6356296e-09 4.2970905e-09 -2.9442674e-09 4.0661139e-09 2.3479883e-09 2.3053563e-09    109.74266    109.74266    109.74266    1321680.6 
 4169000            0   -94855.417 -4.1144795e-09 -2.2668458e-09 -6.8623386e-09 -3.214254e-09 3.9297123e-09 2.1016389e-09 2.4665516e-09    109.74266    109.74266    109.74266    1321680.6 
 4169500            0   -94855.417 8.6209471e-10 1.2946785e-09 -4.4230958e-09 5.7147014e-09 4.0364666e-09 1.9671904e-09 2.2510877e-09    109.74266    109.74266    109.74266    1321680.6 
 4170000            0   -94855.417 1.6493577e-09 -1.9559284e-09 8.4466337e-10 6.0593382e-09  3.92749e-09 2.3063641e-09 2.1393203e-09    109.74266    109.74266    109.74266    1321680.6 
 4170500            0   -94855.417 2.4062686e-09 -6.2761889e-10 6.1334564e-09 1.7129683e-09 4.1217564e-09 2.2065586e-09 2.2027062e-09    109.74266    109.74266    109.74266    1321680.6 
 4171000            0   -94855.417 -3.2896614e-09 -5.3481694e-09 -3.0396219e-09 -1.4811928e-09 4.0716092e-09 2.2358721e-09 2.2415397e-09    109.74266    109.74266    109.74266    1321680.6 
 4171500            0   -94855.417 3.4568774e-09 -2.7749324e-10 5.4895711e-09 5.1585543e-09 4.1399048e-09 2.1665731e-09 2.2523754e-09    109.74266    109.74266    109.74266    1321680.6 
 4172000            0   -94855.417 -2.3739835e-09 -4.8080454e-09 4.353982e-10 -2.7493033e-09 4.109422e-09 2.2605408e-09 2.3885703e-09    109.74266    109.74266    109.74266    1321680.6 
 4172500            0   -94855.417 -2.2077996e-09 -5.9587123e-09 4.2774951e-10 -1.0924361e-09 3.9614138e-09 2.3840224e-09 2.4687566e-09    109.74266    109.74266    109.74266    1321680.6 
 4173000            0   -94855.417 -2.0868842e-09 -6.0921035e-09 6.4031933e-10 -8.0886828e-10 3.9509184e-09 2.1343095e-09 2.3242239e-09    109.74266    109.74266    109.74266    1321680.6 
 4173500            0   -94855.417 -1.4977592e-09 -2.1458407e-09 2.1329507e-09 -4.4803877e-09 4.1270751e-09 2.1334008e-09 2.4514222e-09    109.74266    109.74266    109.74266    1321680.6 
 4174000            0   -94855.417 2.178578e-09 5.7430589e-09 3.0492258e-10 4.8775253e-10 4.0144809e-09 2.3514164e-09 2.5360875e-09    109.74266    109.74266    109.74266    1321680.6 
 4174500            0   -94855.417 -2.2260658e-09 -4.8926848e-09 -4.4305291e-09 2.6450167e-09 4.0564583e-09 2.1463962e-09 2.1114172e-09    109.74266    109.74266    109.74266    1321680.6 
 4175000            0   -94855.417 -1.4815862e-09 -4.8453586e-09 -3.3760264e-09 3.7766265e-09 4.2471329e-09 2.3418276e-09 2.2833792e-09    109.74266    109.74266    109.74266    1321680.6 
 4175500            0   -94855.417 -4.9121073e-09 -4.0805887e-09 -5.1826933e-09 -5.4730399e-09 4.2318527e-09 2.4649172e-09 2.2891459e-09    109.74266    109.74266    109.74266    1321680.6 
 4176000            0   -94855.417 -1.2734465e-09 1.672087e-09 -5.2678022e-09 -2.2462426e-10 4.1136296e-09 1.993683e-09 2.4648418e-09    109.74266    109.74266    109.74266    1321680.6 
 4176500            0   -94855.417 4.9516377e-09 1.7517867e-09 5.5191754e-09 7.5839511e-09 4.1594701e-09 2.3679713e-09 2.4607634e-09    109.74266    109.74266    109.74266    1321680.6 
 4177000            0   -94855.417 -1.6069784e-09 -3.1021163e-09 -4.5895495e-09 2.8707305e-09 3.8996171e-09 2.3260607e-09 2.5279521e-09    109.74266    109.74266    109.74266    1321680.6 
 4177500            0   -94855.417 -3.3206602e-09 -1.0056993e-09 -1.9309754e-09 -7.0253061e-09 3.8431994e-09 2.2757198e-09 2.0649093e-09    109.74266    109.74266    109.74266    1321680.6 
 4178000            0   -94855.417 4.728818e-09 3.8774333e-09 6.4759937e-09 3.833027e-09 4.0047952e-09 2.3603614e-09 2.1928224e-09    109.74266    109.74266    109.74266    1321680.6 
 4178500            0   -94855.417 -2.6226793e-09 7.8830166e-10 -3.8957927e-09 -4.7605468e-09 4.0932977e-09 2.5193323e-09 2.4643293e-09    109.74266    109.74266    109.74266    1321680.6 
 4179000            0   -94855.417 5.8109044e-09 6.7437882e-09 4.5181101e-09 6.1708148e-09 3.9682098e-09 2.1483687e-09 2.4287087e-09    109.74266    109.74266    109.74266    1321680.6 
 4179500            0   -94855.417 -3.4084479e-09 -4.9300454e-10 -2.8603342e-09 -6.872005e-09 4.0479396e-09 2.3246611e-09 2.4916338e-09    109.74266    109.74266    109.74266    1321680.6 
 4180000            0   -94855.417 1.8050031e-09 5.5455453e-09 3.1639303e-09 -3.2944662e-09 3.8819769e-09 2.5081456e-09 2.3863738e-09    109.74266    109.74266    109.74266    1321680.6 
 4180500            0   -94855.417 1.4528727e-09 3.514155e-09 4.4716064e-09 -3.6271433e-09 3.8269674e-09 2.3133754e-09 2.2282493e-09    109.74266    109.74266    109.74266    1321680.6 
 4181000            0   -94855.417 9.6053642e-10 3.619514e-09 3.5224798e-09 -4.2603846e-09 3.9613105e-09 2.2799404e-09 2.4442343e-09    109.74266    109.74266    109.74266    1321680.6 
 4181500            0   -94855.417 -4.9440536e-09 -4.3609545e-09 -4.6456744e-09 -5.8255321e-09 3.8996085e-09 2.3595044e-09 2.2800416e-09    109.74266    109.74266    109.74266    1321680.6 
 4182000            0   -94855.417 -5.2908538e-09 -4.8396737e-09 -6.2485141e-09 -4.7843736e-09 4.0114447e-09 2.2775135e-09 2.5000964e-09    109.74266    109.74266    109.74266    1321680.6 
 4182500            0   -94855.417 -1.8334531e-10 -6.3706735e-09 4.3284691e-09 1.4921684e-09 3.9697473e-09 2.3201304e-09 2.1800057e-09    109.74266    109.74266    109.74266    1321680.6 
 4183000            0   -94855.417 -4.4923604e-09 -2.8682284e-09 -2.6934325e-09 -7.9154202e-09 4.1085822e-09 2.128616e-09 2.2742577e-09    109.74266    109.74266    109.74266    1321680.6 
 4183500            0   -94855.417 3.6918227e-09 4.5517238e-09 6.2598924e-09 2.6385179e-10 3.8077036e-09 2.1379486e-09 2.3896383e-09    109.74266    109.74266    109.74266    1321680.6 
 4184000            0   -94855.417 -3.8857969e-09 -6.536563e-09 -3.0111546e-09 -2.109673e-09 4.0557606e-09 2.1188226e-09 2.2471427e-09    109.74266    109.74266    109.74266    1321680.6 
 4184500            0   -94855.417 -3.973385e-09 -2.0778293e-09 -3.9162926e-09 -5.9260331e-09 3.8452192e-09 2.5583423e-09 2.3293274e-09    109.74266    109.74266    109.74266    1321680.6 
 4185000            0   -94855.417 -2.8158223e-09 8.9477607e-10 -3.6662287e-09 -5.6760144e-09 3.9323393e-09 2.3034118e-09 2.4194665e-09    109.74266    109.74266    109.74266    1321680.6 
 4185500            0   -94855.417 2.5127904e-09 4.9982979e-09 -9.5183115e-10 3.4919045e-09 3.8196159e-09 2.1003124e-09 2.3156795e-09    109.74266    109.74266    109.74266    1321680.6 
 4186000            0   -94855.417 -5.0699843e-10 3.8991476e-09 -5.4890888e-09 6.8945871e-11 3.8415198e-09 2.3311599e-09 2.2763077e-09    109.74266    109.74266    109.74266    1321680.6 
 4186500            0   -94855.417 -3.1264434e-09 -6.2323855e-09 1.0239424e-09 -4.1708871e-09 3.8660335e-09 2.2984225e-09 2.3864384e-09    109.74266    109.74266    109.74266    1321680.6 
 4187000            0   -94855.417 -2.473972e-09 -4.4293793e-09 4.9185035e-10 -3.4843871e-09 3.9282437e-09 1.9812625e-09 2.2455751e-09    109.74266    109.74266    109.74266    1321680.6 
 4187500            0   -94855.417 -4.7242572e-10 -5.2503816e-09 1.2274079e-09 2.6056966e-09 3.7701751e-09 2.2454717e-09 2.3904781e-09    109.74266    109.74266    109.74266    1321680.6 
 4188000            0   -94855.417 -3.7935561e-09 -5.0598276e-09 -5.0251975e-09 -1.2956432e-09 3.6815605e-09 2.6103758e-09 2.2277626e-09    109.74266    109.74266    109.74266    1321680.6 
 4188500            0   -94855.417 -3.1008042e-09 -5.1863712e-09 6.2804525e-10 -4.7440866e-09 4.0234518e-09 2.2452026e-09 2.2261519e-09    109.74266    109.74266    109.74266    1321680.6 
 4189000            0   -94855.417 1.4495716e-09 1.5667582e-09 5.8443825e-09 -3.0624258e-09 3.9003363e-09 2.1896548e-09 2.2849598e-09    109.74266    109.74266    109.74266    1321680.6 
 4189500            0   -94855.417 -2.7698477e-09 -5.771117e-09 4.0208161e-10 -2.9405076e-09 4.0298257e-09 2.3473875e-09 2.4804364e-09    109.74266    109.74266    109.74266    1321680.6 
 4190000            0   -94855.417 3.5078651e-09 6.2519853e-10 3.9963024e-09 5.9020943e-09 4.1341424e-09 2.3252489e-09 2.513529e-09    109.74266    109.74266    109.74266    1321680.6 
 4190500            0   -94855.417 -2.8963367e-09 -6.1622768e-09 -6.8200813e-11 -2.4585325e-09 3.9392645e-09 2.2825825e-09 2.3450856e-09    109.74266    109.74266    109.74266    1321680.6 
 4191000            0   -94855.417 3.2531693e-09 1.9299245e-09 2.3308089e-09 5.4987746e-09 4.0586375e-09 2.4319753e-09 2.3953921e-09    109.74266    109.74266    109.74266    1321680.6 
 4191500            0   -94855.417 1.7989493e-09 6.3799372e-09 -9.0738607e-10 -7.5703075e-11 4.2064647e-09 2.1009972e-09 2.3414636e-09    109.74266    109.74266    109.74266    1321680.6 
 4192000            0   -94855.417 9.6136187e-11 -5.3839107e-09 4.4157916e-09 1.2565276e-09 3.972116e-09 2.3318489e-09 2.3936091e-09    109.74266    109.74266    109.74266    1321680.6 
 4192500            0   -94855.417 -1.2705481e-09 -5.935637e-09 -5.7531408e-10 2.6993069e-09 3.6890412e-09 2.2266601e-09 2.3732557e-09    109.74266    109.74266    109.74266    1321680.6 
 4193000            0   -94855.417 -1.7491589e-09 -5.6179752e-09 1.9365052e-09 -1.5660067e-09 4.0804552e-09 2.1444044e-09 2.2271209e-09    109.74266    109.74266    109.74266    1321680.6 
 4193500            0   -94855.417 -3.7468285e-09 -3.1560103e-09 -5.5306312e-09 -2.553844e-09  3.98644e-09 2.3355032e-09 2.2949298e-09    109.74266    109.74266    109.74266    1321680.6 
 4194000            0   -94855.417 -5.2890873e-09 -5.6789408e-09 -5.3527302e-09 -4.835591e-09 3.8574502e-09 2.3805706e-09 2.3701548e-09    109.74266    109.74266    109.74266    1321680.6 
 4194500            0   -94855.417 -3.6116133e-09 -7.1637125e-10 -6.2936827e-09 -3.8247861e-09 3.8841431e-09 2.2000124e-09 2.0208733e-09    109.74266    109.74266    109.74266    1321680.6 
 4195000            0   -94855.417 4.9271678e-09 7.0604423e-09 4.1296721e-09 3.5913891e-09 4.0127195e-09 2.3581822e-09 2.247694e-09    109.74266    109.74266    109.74266    1321680.6 
 4195500            0   -94855.417 -8.9968211e-10 3.8394439e-09 -4.0635126e-09 -2.4749776e-09 3.9745277e-09 2.3438495e-09 2.1749797e-09    109.74266    109.74266    109.74266    1321680.6 
 4196000            0   -94855.417 -4.4710092e-09 -5.5881471e-09 -2.1612802e-09 -5.6636004e-09 3.8454259e-09 2.417016e-09 2.5398041e-09    109.74266    109.74266    109.74266    1321680.6 
 4196500            0   -94855.417 -6.4740083e-09 -5.601205e-09 -6.8237248e-09 -6.9970951e-09 4.0447828e-09 2.1698548e-09 2.2857307e-09    109.74266    109.74266    109.74266    1321680.6 
 4197000            0   -94855.417 -4.0346291e-09 -2.3109636e-09 -7.2582444e-09 -2.5346792e-09 3.7706746e-09 2.2034233e-09 2.0942163e-09    109.74266    109.74266    109.74266    1321680.6 
 4197500            0   -94855.417 -4.8756475e-09 -3.5215754e-09 -3.7466174e-09 -7.3587497e-09 4.1798709e-09 2.2232298e-09 2.4427571e-09    109.74266    109.74266    109.74266    1321680.6 
 4198000            0   -94855.417 -3.2367608e-10 5.0996646e-09 -3.681974e-09 -2.3887188e-09 4.1950649e-09 2.202323e-09 2.5006649e-09    109.74266    109.74266    109.74266    1321680.6 
 4198500            0   -94855.417 6.9947967e-10 4.0978758e-09 -2.9204901e-09 9.2105336e-10 3.989515e-09 2.1933779e-09 2.3628033e-09    109.74266    109.74266    109.74266    1321680.6 
 4199000            0   -94855.417 -4.0696583e-09 -4.5653631e-09 -2.3705338e-09 -5.2730779e-09 3.7348042e-09 2.1545639e-09 2.4340446e-09    109.74266    109.74266    109.74266    1321680.6 
 4199500            0   -94855.417 -4.7492963e-09 -5.6463434e-09 -4.4140517e-09 -4.1874938e-09 3.8708742e-09 2.1711985e-09 2.4290876e-09    109.74266    109.74266    109.74266    1321680.6 
 4200000            0   -94855.417 -3.8268225e-09 -3.7731682e-09 -1.9863853e-09 -5.7209138e-09 4.0554936e-09 2.3003928e-09 2.3100678e-09    109.74266    109.74266    109.74266    1321680.6 
 4200500            0   -94855.417 -2.02987e-09 -8.6941825e-10 1.3418971e-09 -6.5620888e-09 3.9700186e-09 2.2325796e-09 2.3083667e-09    109.74266    109.74266    109.74266    1321680.6 
 4201000            0   -94855.417 -4.8074568e-09 -3.587063e-09 -4.8659876e-09 -5.9693197e-09 3.9541226e-09 1.9730776e-09 2.4360473e-09    109.74266    109.74266    109.74266    1321680.6 
 4201500            0   -94855.417 8.0538919e-10 -4.6908085e-09 5.286209e-09 1.8207671e-09 4.1218942e-09 2.2169808e-09 2.2968592e-09    109.74266    109.74266    109.74266    1321680.6 
 4202000            0   -94855.417 3.9129807e-09 5.9846774e-09 2.877828e-09 2.8764369e-09 3.7555065e-09 2.1557568e-09 2.3298313e-09    109.74266    109.74266    109.74266    1321680.6 
 4202500            0   -94855.417 4.5764084e-10 4.8465214e-09 -4.6440292e-09 1.1704303e-09 4.0953391e-09 2.1061243e-09 2.4114991e-09    109.74266    109.74266    109.74266    1321680.6 
 4203000            0   -94855.417 -2.4532159e-09 -2.7147076e-09 -1.9659027e-09 -2.6790374e-09 3.8972398e-09 1.919849e-09 1.9813249e-09    109.74266    109.74266    109.74266    1321680.6 
 4203500            0   -94855.417 -4.0214542e-09 -1.0647311e-09 -4.8882188e-09 -6.1114126e-09 3.9198284e-09 2.0922525e-09 2.2402176e-09    109.74266    109.74266    109.74266    1321680.6 
 4204000            0   -94855.417 3.5990184e-10 -1.6579482e-09 4.8988908e-09 -2.1612371e-09 4.039576e-09 1.9269917e-09 2.095336e-09    109.74266    109.74266    109.74266    1321680.6 
 4204500            0   -94855.417 -4.0909793e-09 -7.9947322e-10 -6.1569624e-09 -5.3165023e-09 3.959183e-09 2.4645037e-09 2.4778782e-09    109.74266    109.74266    109.74266    1321680.6 
 4205000            0   -94855.417 4.9442754e-09 4.7226135e-09 4.7307402e-09 5.3794727e-09 4.1301673e-09 2.2453382e-09 2.3480357e-09    109.74266    109.74266    109.74266    1321680.6 
 4205500            0   -94855.417 5.4650905e-09 7.2542392e-09 4.7966843e-09 4.3443479e-09 3.9671848e-09 2.2464601e-09 2.2068493e-09    109.74266    109.74266    109.74266    1321680.6 
 4206000            0   -94855.417 2.9418757e-09 2.8626813e-09 1.2427397e-10 5.8386718e-09 4.0240073e-09 2.0158711e-09 2.3763651e-09    109.74266    109.74266    109.74266    1321680.6 
 4206500            0   -94855.417 -4.9976447e-09 -5.7014734e-09 -5.4782187e-09 -3.813242e-09 3.9537608e-09 2.0672629e-09 2.4975081e-09    109.74266    109.74266    109.74266    1321680.6 
 4207000            0   -94855.417 -2.131302e-09 -1.6844085e-09 -5.5588659e-09 8.4936843e-10 4.0855198e-09 1.8741593e-09 2.3318726e-09    109.74266    109.74266    109.74266    1321680.6 
 4207500            0   -94855.417 -4.6547127e-09 -3.6128171e-09 -6.9457248e-09 -3.4055962e-09 4.0687883e-09 2.0652925e-09 2.4444496e-09    109.74266    109.74266    109.74266    1321680.6 
 4208000            0   -94855.417 -2.9220348e-10 9.5351507e-10 3.602214e-09 -5.4323395e-09 4.1066916e-09 2.0958378e-09 2.2380254e-09    109.74266    109.74266    109.74266    1321680.6 
 4208500            0   -94855.417 5.4854992e-09 6.5710726e-09 4.899666e-09 4.985759e-09 4.0827722e-09 2.0779499e-09 2.2970616e-09    109.74266    109.74266    109.74266    1321680.6 
 4209000            0   -94855.417 -2.2881238e-09 -5.4283601e-09 -2.3082332e-09 8.7222191e-10 3.9932059e-09 2.0536731e-09 2.2190372e-09    109.74266    109.74266    109.74266    1321680.6 
 4209500            0   -94855.417 -5.5973785e-09 -4.1925757e-09 -5.0928126e-09 -7.5067471e-09 3.816149e-09 1.7050117e-09 2.3839836e-09    109.74266    109.74266    109.74266    1321680.6 
 4210000            0   -94855.417 -1.147841e-09 -5.8646455e-09 1.471253e-10 2.2739971e-09 3.9785674e-09 2.2350624e-09 2.2945637e-09    109.74266    109.74266    109.74266    1321680.6 
 4210500            0   -94855.417 -5.8850161e-09 -6.0295746e-09 -6.0994249e-09 -5.5260488e-09 4.0515013e-09 2.3354106e-09 2.3774934e-09    109.74266    109.74266    109.74266    1321680.6 
 4211000            0   -94855.417 -2.4684393e-10 4.0019657e-09 1.4453267e-10 -4.8870301e-09 4.0188694e-09 2.1343138e-09 2.4929172e-09    109.74266    109.74266    109.74266    1321680.6 
 4211500            0   -94855.417 -6.1324171e-10 -1.4044863e-09 4.6879575e-09 -5.1231963e-09 4.0255491e-09 2.1089409e-09 2.2182534e-09    109.74266    109.74266    109.74266    1321680.6 
 4212000            0   -94855.417 -6.0585931e-09 -6.4619754e-09 -5.9388111e-09 -5.774993e-09 3.9198758e-09 2.0620345e-09 2.2300581e-09    109.74266    109.74266    109.74266    1321680.6 
 4212500            0   -94855.417 1.8683352e-09 6.1221944e-09 -3.515124e-10 -1.6567638e-10 3.7500585e-09 1.9932868e-09 2.0467049e-09    109.74266    109.74266    109.74266    1321680.6 
 4213000            0   -94855.417 1.2132719e-09 3.4642533e-09 -2.9678034e-09 3.1433658e-09 3.9368614e-09 2.1385623e-09 2.4076059e-09    109.74266    109.74266    109.74266    1321680.6 
 4213500            0   -94855.417 -3.7625465e-09 -6.3071799e-09 -3.6903548e-09 -1.2901048e-09 3.8651205e-09 1.9626834e-09 2.4915132e-09    109.74266    109.74266    109.74266    1321680.6 
 4214000            0   -94855.417 -3.6719264e-09 -2.8424485e-09 -5.8857784e-09 -2.2875524e-09 4.1431865e-09 2.051875e-09 2.0986522e-09    109.74266    109.74266    109.74266    1321680.6 
 4214500            0   -94855.417 -3.332457e-09 -6.7577764e-09 -1.6014099e-09 -1.6381847e-09 3.9439846e-09 2.1645726e-09 2.4571931e-09    109.74266    109.74266    109.74266    1321680.6 
 4215000            0   -94855.417 2.8548396e-09 2.2940168e-09 1.782627e-10 6.0922392e-09 4.1070662e-09 2.1610648e-09 2.1053448e-09    109.74266    109.74266    109.74266    1321680.6 
 4215500            0   -94855.417 1.7111961e-09 3.6416978e-10 5.1929691e-09 -4.2355048e-10 3.9830765e-09 1.9073682e-09 2.1170719e-09    109.74266    109.74266    109.74266    1321680.6 
 4216000            0   -94855.417 -2.2063267e-09 1.9422761e-09 -3.5923603e-09 -4.9688961e-09 4.002181e-09 2.142223e-09 2.3846813e-09    109.74266    109.74266    109.74266    1321680.6 
 4216500            0   -94855.417 1.9245914e-09 6.8676358e-09 9.6767979e-10 -2.0615414e-09 3.8902931e-09 2.1132153e-09 2.1775164e-09    109.74266    109.74266    109.74266    1321680.6 
 4217000            0   -94855.417 4.1853418e-09 4.6681122e-10 6.8968955e-09 5.1923188e-09 3.9240145e-09 2.1926803e-09 2.3219457e-09    109.74266    109.74266    109.74266    1321680.6 
